alpha.liquid,alpha.vapour,p,p_rgh,Points_Magnitude,powerDensity,rho,rhoCool,T.interface,T.liquid,T.vapour,U.liquid_0,U.liquid_1,U.liquid_2,U.liquid_Magnitude,U.vapour_0,U.vapour_1,U.vapour_2
nan,nan,nan,nan,0,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.32687,0.107622,1.47337e+07,1.47337e+07,1.49791,nan,nan,nan,613.849,613.911,613.909,6.28251,0,0,6.28251,10.3455,0,0
0.326555,0.107937,1.47336e+07,1.47336e+07,1.49956,nan,nan,nan,613.849,613.914,613.909,6.28739,0,0,6.28739,10.3625,0,0
0.326252,0.10824,1.47335e+07,1.47335e+07,1.50122,nan,nan,nan,613.848,613.917,613.909,6.29217,0,0,6.29217,10.3795,0,0
0.325948,0.108544,1.47333e+07,1.47333e+07,1.50288,nan,nan,nan,613.847,613.92,613.908,6.29696,0,0,6.29696,10.3964,0,0
0.325645,0.108847,1.47332e+07,1.47332e+07,1.50453,nan,nan,nan,613.846,613.924,613.908,6.30174,0,0,6.30174,10.4133,0,0
0.325342,0.10915,1.47331e+07,1.47331e+07,1.50619,nan,nan,nan,613.846,613.927,613.908,6.30652,0,0,6.30652,10.4303,0,0
0.325039,0.109453,1.47329e+07,1.47329e+07,1.50784,nan,nan,nan,613.845,613.93,613.907,6.3113,0,0,6.3113,10.4472,0,0
0.324735,0.109757,1.47328e+07,1.47328e+07,1.5095,nan,nan,nan,613.844,613.934,613.907,6.31609,0,0,6.31609,10.4641,0,0
0.324432,0.11006,1.47327e+07,1.47327e+07,1.51115,nan,nan,nan,613.844,613.937,613.907,6.32087,0,0,6.32087,10.4811,0,0
0.324129,0.110363,1.47325e+07,1.47325e+07,1.51281,nan,nan,nan,613.843,613.94,613.906,6.32565,0,0,6.32565,10.498,0,0
0.323826,0.110666,1.47324e+07,1.47324e+07,1.51446,nan,nan,nan,613.842,613.943,613.906,6.33043,0,0,6.33043,10.5149,0,0
0.323522,0.11097,1.47323e+07,1.47323e+07,1.51612,nan,nan,nan,613.841,613.947,613.906,6.33522,0,0,6.33522,10.5319,0,0
0.323219,0.111273,1.47321e+07,1.47321e+07,1.51777,nan,nan,nan,613.841,613.95,613.905,6.34,0,0,6.34,10.5488,0,0
0.322916,0.111576,1.4732e+07,1.4732e+07,1.51943,nan,nan,nan,613.84,613.953,613.905,6.34478,0,0,6.34478,10.5657,0,0
0.322612,0.11188,1.47319e+07,1.47319e+07,1.52108,nan,nan,nan,613.839,613.956,613.905,6.34956,0,0,6.34956,10.5827,0,0
0.322315,0.112177,1.47317e+07,1.47317e+07,1.52274,nan,nan,nan,613.839,613.96,613.904,6.35429,0,0,6.35429,10.5996,0,0
0.322022,0.11247,1.47316e+07,1.47316e+07,1.52439,nan,nan,nan,613.838,613.963,613.904,6.35897,0,0,6.35897,10.6164,0,0
0.32173,0.112762,1.47315e+07,1.47315e+07,1.52605,nan,nan,nan,613.837,613.966,613.904,6.36365,0,0,6.36365,10.6333,0,0
0.321437,0.113055,1.47313e+07,1.47313e+07,1.5277,nan,nan,nan,613.836,613.969,613.903,6.36833,0,0,6.36833,10.6501,0,0
0.321145,0.113348,1.47312e+07,1.47312e+07,1.52936,nan,nan,nan,613.836,613.973,613.903,6.37302,0,0,6.37302,10.667,0,0
0.320852,0.11364,1.4731e+07,1.4731e+07,1.53101,nan,nan,nan,613.835,613.976,613.903,6.3777,0,0,6.3777,10.6838,0,0
0.32056,0.113933,1.47309e+07,1.47309e+07,1.53267,nan,nan,nan,613.834,613.979,613.902,6.38238,0,0,6.38238,10.7007,0,0
0.320267,0.114225,1.47308e+07,1.47308e+07,1.53432,nan,nan,nan,613.833,613.982,613.902,6.38706,0,0,6.38706,10.7175,0,0
0.319974,0.114518,1.47306e+07,1.47306e+07,1.53598,nan,nan,nan,613.833,613.985,613.902,6.39174,0,0,6.39174,10.7344,0,0
0.319682,0.114811,1.47305e+07,1.47305e+07,1.53763,nan,nan,nan,613.832,613.989,613.901,6.39642,0,0,6.39642,10.7512,0,0
0.319389,0.115103,1.47303e+07,1.47303e+07,1.53929,nan,nan,nan,613.831,613.992,613.901,6.4011,0,0,6.4011,10.7681,0,0
0.319097,0.115396,1.47302e+07,1.47302e+07,1.54094,nan,nan,nan,613.83,613.995,613.901,6.40579,0,0,6.40579,10.7849,0,0
0.318804,0.115688,1.47301e+07,1.47301e+07,1.5426,nan,nan,nan,613.83,613.998,613.9,6.41047,0,0,6.41047,10.8018,0,0
0.318513,0.11598,1.47299e+07,1.47299e+07,1.54425,nan,nan,nan,613.829,614.001,613.9,6.41514,0,0,6.41514,10.8186,0,0
0.31823,0.116262,1.47298e+07,1.47298e+07,1.54591,nan,nan,nan,613.828,614.004,613.9,6.41972,0,0,6.41972,10.8354,0,0
0.317948,0.116545,1.47297e+07,1.47297e+07,1.54756,nan,nan,nan,613.827,614.008,613.899,6.4243,0,0,6.4243,10.8522,0,0
0.317665,0.116827,1.47295e+07,1.47295e+07,1.54922,nan,nan,nan,613.827,614.011,613.899,6.42888,0,0,6.42888,10.869,0,0
0.317383,0.11711,1.47294e+07,1.47294e+07,1.55087,nan,nan,nan,613.826,614.014,613.899,6.43347,0,0,6.43347,10.8858,0,0
0.3171,0.117392,1.47292e+07,1.47292e+07,1.55253,nan,nan,nan,613.825,614.017,613.898,6.43805,0,0,6.43805,10.9025,0,0
0.316818,0.117675,1.47291e+07,1.47291e+07,1.55418,nan,nan,nan,613.824,614.02,613.898,6.44263,0,0,6.44263,10.9193,0,0
0.316535,0.117957,1.47289e+07,1.47289e+07,1.55584,nan,nan,nan,613.823,614.023,613.898,6.44721,0,0,6.44721,10.9361,0,0
0.316253,0.11824,1.47288e+07,1.47288e+07,1.5575,nan,nan,nan,613.823,614.026,613.897,6.45179,0,0,6.45179,10.9529,0,0
0.31597,0.118522,1.47287e+07,1.47287e+07,1.55915,nan,nan,nan,613.822,614.029,613.897,6.45638,0,0,6.45638,10.9697,0,0
0.315688,0.118805,1.47285e+07,1.47285e+07,1.56081,nan,nan,nan,613.821,614.033,613.897,6.46096,0,0,6.46096,10.9865,0,0
0.315405,0.119087,1.47284e+07,1.47284e+07,1.56246,nan,nan,nan,613.82,614.036,613.896,6.46554,0,0,6.46554,11.0032,0,0
0.315123,0.11937,1.47282e+07,1.47282e+07,1.56412,nan,nan,nan,613.82,614.039,613.896,6.47012,0,0,6.47012,11.02,0,0
0.31484,0.119652,1.47281e+07,1.47281e+07,1.56577,nan,nan,nan,613.819,614.042,613.896,6.4747,0,0,6.4747,11.0368,0,0
0.314564,0.119928,1.4728e+07,1.4728e+07,1.56743,nan,nan,nan,613.818,614.045,613.895,6.47922,0,0,6.47922,11.0535,0,0
0.314291,0.120201,1.47278e+07,1.47278e+07,1.56908,nan,nan,nan,613.817,614.048,613.895,6.48371,0,0,6.48371,11.0703,0,0
0.314018,0.120474,1.47277e+07,1.47277e+07,1.57074,nan,nan,nan,613.816,614.051,613.895,6.48819,0,0,6.48819,11.087,0,0
0.313745,0.120747,1.47275e+07,1.47275e+07,1.57239,nan,nan,nan,613.815,614.055,613.894,6.49268,0,0,6.49268,11.1037,0,0
0.313472,0.12102,1.47274e+07,1.47274e+07,1.57405,nan,nan,nan,613.815,614.058,613.894,6.49716,0,0,6.49716,11.1204,0,0
0.313199,0.121293,1.47272e+07,1.47272e+07,1.5757,nan,nan,nan,613.814,614.061,613.893,6.50165,0,0,6.50165,11.1371,0,0
0.312926,0.121566,1.47271e+07,1.47271e+07,1.57736,nan,nan,nan,613.813,614.064,613.893,6.50613,0,0,6.50613,11.1538,0,0
0.312653,0.121839,1.47269e+07,1.47269e+07,1.57901,nan,nan,nan,613.812,614.067,613.893,6.51062,0,0,6.51062,11.1706,0,0
0.31238,0.122112,1.47268e+07,1.47268e+07,1.58067,nan,nan,nan,613.811,614.07,613.892,6.51511,0,0,6.51511,11.1873,0,0
0.312107,0.122385,1.47266e+07,1.47266e+07,1.58232,nan,nan,nan,613.811,614.073,613.892,6.51959,0,0,6.51959,11.204,0,0
0.311834,0.122658,1.47265e+07,1.47265e+07,1.58398,nan,nan,nan,613.81,614.076,613.892,6.52408,0,0,6.52408,11.2207,0,0
0.311561,0.122931,1.47264e+07,1.47264e+07,1.58563,nan,nan,nan,613.809,614.08,613.891,6.52856,0,0,6.52856,11.2374,0,0
0.311288,0.123204,1.47262e+07,1.47262e+07,1.58729,nan,nan,nan,613.808,614.083,613.891,6.53305,0,0,6.53305,11.2542,0,0
0.311017,0.123475,1.47261e+07,1.47261e+07,1.58894,nan,nan,nan,613.807,614.086,613.89,6.53751,0,0,6.53751,11.2709,0,0
0.310753,0.123739,1.47259e+07,1.47259e+07,1.5906,nan,nan,nan,613.806,614.089,613.89,6.54191,0,0,6.54191,11.2875,0,0
0.310488,0.124004,1.47258e+07,1.47258e+07,1.59225,nan,nan,nan,613.806,614.092,613.89,6.54631,0,0,6.54631,11.3041,0,0
0.310223,0.124269,1.47256e+07,1.47256e+07,1.59391,nan,nan,nan,613.805,614.095,613.889,6.55071,0,0,6.55071,11.3207,0,0
0.309959,0.124533,1.47254e+07,1.47254e+07,1.59556,nan,nan,nan,613.804,614.098,613.889,6.5551,0,0,6.5551,11.3374,0,0
0.309694,0.124798,1.47253e+07,1.47253e+07,1.59722,nan,nan,nan,613.803,614.101,613.889,6.5595,0,0,6.5595,11.354,0,0
0.30943,0.125062,1.47251e+07,1.47251e+07,1.59887,nan,nan,nan,613.802,614.104,613.888,6.5639,0,0,6.5639,11.3706,0,0
0.309165,0.125327,1.4725e+07,1.4725e+07,1.60053,nan,nan,nan,613.802,614.107,613.888,6.5683,0,0,6.5683,11.3873,0,0
0.3089,0.125592,1.47248e+07,1.47248e+07,1.60218,nan,nan,nan,613.801,614.11,613.888,6.57269,0,0,6.57269,11.4039,0,0
0.308636,0.125856,1.47247e+07,1.47247e+07,1.60384,nan,nan,nan,613.8,614.113,613.887,6.57709,0,0,6.57709,11.4205,0,0
0.308371,0.126121,1.47245e+07,1.47245e+07,1.60549,nan,nan,nan,613.799,614.116,613.887,6.58149,0,0,6.58149,11.4372,0,0
0.308107,0.126385,1.47244e+07,1.47244e+07,1.60715,nan,nan,nan,613.798,614.119,613.887,6.58589,0,0,6.58589,11.4538,0,0
0.307842,0.12665,1.47242e+07,1.47242e+07,1.6088,nan,nan,nan,613.797,614.122,613.886,6.59029,0,0,6.59029,11.4704,0,0
0.307578,0.126915,1.47241e+07,1.47241e+07,1.61046,nan,nan,nan,613.797,614.125,613.886,6.59468,0,0,6.59468,11.4871,0,0
0.307326,0.127166,1.47239e+07,1.47239e+07,1.61212,nan,nan,nan,613.796,614.128,613.886,6.59894,0,0,6.59894,11.5039,0,0
0.307077,0.127415,1.47238e+07,1.47238e+07,1.61377,nan,nan,nan,613.795,614.131,613.885,6.60317,0,0,6.60317,11.5208,0,0
0.306828,0.127664,1.47236e+07,1.47236e+07,1.61543,nan,nan,nan,613.794,614.134,613.885,6.60741,0,0,6.60741,11.5377,0,0
0.30658,0.127912,1.47234e+07,1.47234e+07,1.61708,nan,nan,nan,613.793,614.137,613.885,6.61164,0,0,6.61164,11.5546,0,0
0.306331,0.128161,1.47233e+07,1.47233e+07,1.61874,nan,nan,nan,613.793,614.14,613.884,6.61587,0,0,6.61587,11.5715,0,0
0.306082,0.12841,1.47231e+07,1.47231e+07,1.62039,nan,nan,nan,613.792,614.143,613.884,6.62011,0,0,6.62011,11.5884,0,0
0.305833,0.128659,1.4723e+07,1.4723e+07,1.62205,nan,nan,nan,613.791,614.146,613.884,6.62434,0,0,6.62434,11.6053,0,0
0.305584,0.128908,1.47228e+07,1.47228e+07,1.6237,nan,nan,nan,613.79,614.149,613.883,6.62857,0,0,6.62857,11.6222,0,0
0.305335,0.129157,1.47227e+07,1.47227e+07,1.62536,nan,nan,nan,613.789,614.152,613.883,6.6328,0,0,6.6328,11.6391,0,0
0.305086,0.129406,1.47225e+07,1.47225e+07,1.62701,nan,nan,nan,613.788,614.155,613.883,6.63704,0,0,6.63704,11.656,0,0
0.304837,0.129655,1.47224e+07,1.47224e+07,1.62867,nan,nan,nan,613.788,614.158,613.882,6.64127,0,0,6.64127,11.6729,0,0
0.304589,0.129903,1.47222e+07,1.47222e+07,1.63032,nan,nan,nan,613.787,614.161,613.882,6.6455,0,0,6.6455,11.6898,0,0
0.30434,0.130152,1.4722e+07,1.4722e+07,1.63198,nan,nan,nan,613.786,614.164,613.882,6.64974,0,0,6.64974,11.7067,0,0
0.304146,0.130346,1.47219e+07,1.47219e+07,1.63363,nan,nan,nan,613.785,614.167,613.881,6.65305,0,0,6.65305,11.7201,0,0
0.304027,0.130464,1.47218e+07,1.47218e+07,1.63529,nan,nan,nan,613.785,614.168,613.881,6.6551,0,0,6.6551,11.7288,0,0
0.303909,0.130583,1.47217e+07,1.47217e+07,1.63694,nan,nan,nan,613.785,614.17,613.881,6.65716,0,0,6.65716,11.7374,0,0
0.303791,0.130701,1.47216e+07,1.47216e+07,1.6386,nan,nan,nan,613.784,614.171,613.881,6.65921,0,0,6.65921,11.746,0,0
0.303672,0.13082,1.47215e+07,1.47215e+07,1.64025,nan,nan,nan,613.784,614.173,613.881,6.66126,0,0,6.66126,11.7546,0,0
0.303554,0.130938,1.47214e+07,1.47214e+07,1.64191,nan,nan,nan,613.783,614.174,613.88,6.66332,0,0,6.66332,11.7632,0,0
0.303435,0.131057,1.47213e+07,1.47213e+07,1.64356,nan,nan,nan,613.783,614.176,613.88,6.66537,0,0,6.66537,11.7718,0,0
0.303317,0.131175,1.47212e+07,1.47212e+07,1.64522,nan,nan,nan,613.782,614.177,613.88,6.66743,0,0,6.66743,11.7804,0,0
0.303198,0.131294,1.47211e+07,1.47211e+07,1.64687,nan,nan,nan,613.782,614.179,613.88,6.66948,0,0,6.66948,11.789,0,0
0.30308,0.131412,1.4721e+07,1.4721e+07,1.64853,nan,nan,nan,613.782,614.18,613.88,6.67153,0,0,6.67153,11.7977,0,0
0.302961,0.131531,1.47208e+07,1.47208e+07,1.65018,nan,nan,nan,613.781,614.182,613.88,6.67359,0,0,6.67359,11.8063,0,0
0.302843,0.131649,1.47207e+07,1.47207e+07,1.65184,nan,nan,nan,613.781,614.183,613.879,6.67564,0,0,6.67564,11.8149,0,0
0.302724,0.131768,1.47206e+07,1.47206e+07,1.65349,nan,nan,nan,613.78,614.185,613.879,6.6777,0,0,6.6777,11.8235,0,0
0.302606,0.131886,1.47205e+07,1.47205e+07,1.65515,nan,nan,nan,613.78,614.186,613.879,6.67975,0,0,6.67975,11.8321,0,0
